,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Dipole Dipole,340.00,345.00,415.00,420.00,99.63,98.57,-32.46,-52.63,-1.080,571.872,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.82,-20.21,-41.15,-36.95,-30.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.56,326,186,0.6,00.000000,00.000000,.TTTTTT,4,0,11.59,11.64,47.0,21/10/2017 6:21:20 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,355.00,360.00,32.40,0.27,0.60,-32.42,-253.099,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.06,1.20,0.95,0.65,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.50,258,190,0.4,00.000000,00.000000,.TTTTTT,1,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,360.00,365.00,44.74,0.42,0.32,-0.91,-87.381,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.74,1.49,0.62,0.08,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,258,190,0.4,00.000000,00.000000,.TTTTTT,2,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,365.00,370.00,48.78,2.11,2.50,15.61,-38.103,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,3.49,3.78,2.44,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.77,258,190,0.4,00.000000,00.000000,.TTTTTT,3,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,370.00,375.00,54.08,3.55,-0.59,-54.46,-21.123,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.82,0.93,0.34,-1.82,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.59,258,190,0.4,00.000000,00.000000,.TTTTTT,4,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,375.00,380.00,59.83,3.62,3.37,73.68,-13.354,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.78,0.49,5.30,3.45,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.53,258,190,0.4,00.000000,00.000000,.TTTTTT,5,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,380.00,385.00,82.29,26.58,-7.13,-16.88,-11.480,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.16,-19.34,-7.56,-8.56,-5.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,258,190,0.4,00.000000,00.000000,.TTTTTT,6,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,385.00,390.00,89.96,34.34,9.21,517.70,-8.366,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,8.16,14.63,12.99,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.02,258,190,0.4,00.000000,00.000000,.TTTTTT,7,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,390.00,395.00,84.63,15.71,-1.49,-546.34,-5.509,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.97,-14.11,-7.57,-3.28,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.96,258,190,0.4,00.000000,00.000000,.TTTTTT,8,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,395.00,400.00,87.56,0.96,5.24,102.91,-4.146,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.18,-5.91,1.67,10.68,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.60,258,190,0.4,00.000000,00.000000,.TTTTTT,9,0,11.59,11.82,46.1,21/10/2017 6:22:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,400.00,405.00,104.64,20.12,7.69,42.98,-3.716,736.256,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.88,-6.46,-4.15,12.77,5.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,258,190,0.4,00.000000,00.000000,.TTTTTT,10,0,11.59,11.82,46.1,21/10/2017 6:22:09 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,405.00,410.00,114.00,22.89,-5.40,-57.17,-3.133,740.884,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.23,-1.92,-12.22,-2.46,-5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.94,261,193,0.4,00.000000,00.000000,.TTTTTT,1,0,11.56,11.82,45.6,21/10/2017 6:22:59 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,410.00,415.00,105.24,46.48,25.22,29.12,-2.273,740.884,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.02,40.05,31.16,25.08,21.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.69,261,193,0.4,00.000000,00.000000,.TTTTTT,2,0,11.56,11.82,45.6,21/10/2017 6:22:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,415.00,420.00,102.83,32.08,-12.50,-52.55,-1.777,740.884,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,-5.32,-8.59,-13.40,-15.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.56,261,193,0.4,00.000000,00.000000,.TTTTTT,3,0,11.56,11.82,45.6,21/10/2017 6:22:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,345.00,350.00,420.00,425.00,98.68,18.03,-3.41,-79.07,-1.385,740.884,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.97,-26.54,-9.40,4.76,-4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.53,261,193,0.4,00.000000,00.000000,.TTTTTT,4,0,11.56,11.82,45.6,21/10/2017 6:22:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,360.00,365.00,54.35,0.16,0.11,-1.26,-404.424,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.46,0.23,0.09,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,271,190,0.4,00.000000,00.000000,.TTTTTT,1,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,365.00,370.00,62.46,0.77,1.48,14.85,-116.184,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,2.10,1.85,1.49,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.76,271,190,0.4,00.000000,00.000000,.TTTTTT,2,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,370.00,375.00,71.04,1.52,-0.55,-54.09,-52.861,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.19,-0.50,-0.49,-0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.59,271,190,0.4,00.000000,00.000000,.TTTTTT,3,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,375.00,380.00,77.99,1.58,2.03,71.32,-29.014,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,1.81,2.14,2.11,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.53,271,190,0.4,00.000000,00.000000,.TTTTTT,4,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,380.00,385.00,104.92,10.15,-5.37,-5.73,-22.305,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.70,-5.09,-4.94,-5.51,-5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,271,190,0.4,00.000000,00.000000,.TTTTTT,5,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,385.00,390.00,112.35,14.41,10.14,508.38,-14.928,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,9.42,8.23,11.13,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.02,271,190,0.4,00.000000,00.000000,.TTTTTT,6,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,390.00,395.00,108.14,8.20,-0.23,-545.71,-9.579,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.89,3.34,0.94,-0.67,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.96,271,190,0.4,00.000000,00.000000,.TTTTTT,7,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,395.00,400.00,108.26,10.04,12.66,101.93,-6.712,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.74,11.48,8.66,11.91,14.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,271,190,0.4,00.000000,00.000000,.TTTTTT,8,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,400.00,405.00,129.21,17.16,-1.06,43.22,-5.827,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.86,8.13,2.95,0.09,-4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,271,190,0.4,00.000000,00.000000,.TTTTTT,9,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,405.00,410.00,141.21,21.40,-4.80,-57.73,-4.776,701.251,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.40,-6.26,-9.10,-5.85,-3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.95,271,190,0.4,00.000000,00.000000,.TTTTTT,10,0,11.57,11.80,45.6,21/10/2017 6:23:47 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,410.00,415.00,128.59,21.98,16.50,31.31,-3.343,700.848,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.76,23.03,19.60,17.09,13.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.69,277,194,0.4,00.000000,00.000000,.TTTTTT,1,0,11.56,11.82,45.6,21/10/2017 6:24:37 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,415.00,420.00,125.75,23.38,-8.32,-53.41,-2.569,700.848,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.71,-0.98,-1.42,-11.20,-11.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,277,194,0.4,00.000000,00.000000,.TTTTTT,2,0,11.56,11.82,45.6,21/10/2017 6:24:37 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,420.00,425.00,118.64,13.13,-6.18,-79.96,-1.939,700.848,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.71,-1.43,-1.86,-8.04,-6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.52,277,194,0.4,00.000000,00.000000,.TTTTTT,3,0,11.56,11.82,45.6,21/10/2017 6:24:37 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,350.00,355.00,425.00,430.00,115.83,38.62,27.95,0.24,-1.538,700.848,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.11,35.70,32.75,26.88,19.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.73,277,194,0.4,00.000000,00.000000,.TTTTTT,4,0,11.56,11.82,45.6,21/10/2017 6:24:37 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,365.00,370.00,50.87,0.14,1.01,24.76,-400.192,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,1.91,1.48,1.04,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.76,263,195,0.4,00.000000,00.000000,.TTTTTT,1,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,370.00,375.00,68.54,0.46,0.18,-50.43,-134.796,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.83,0.90,0.58,0.02,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.59,263,195,0.4,00.000000,00.000000,.TTTTTT,2,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,375.00,380.00,79.03,1.28,1.51,72.07,-62.174,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38,2.38,1.96,1.44,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.53,263,195,0.4,00.000000,00.000000,.TTTTTT,3,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,380.00,385.00,106.53,6.50,-0.45,-1.18,-41.902,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72,-0.13,-0.49,-0.76,-0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,263,195,0.4,00.000000,00.000000,.TTTTTT,4,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,385.00,390.00,114.28,7.95,3.46,506.79,-25.686,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,6.31,5.17,3.16,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.02,263,195,0.4,00.000000,00.000000,.TTTTTT,5,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,390.00,395.00,110.21,3.30,1.04,-546.13,-15.482,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,2.39,3.94,1.40,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.96,263,195,0.4,00.000000,00.000000,.TTTTTT,6,0,11.56,11.82,45.6,21/10/2017 6:25:25 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,395.00,400.00,108.81,8.28,3.88,101.57,-10.190,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.21,6.64,4.41,3.72,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.60,263,195,0.4,00.000000,00.000000,.TTTTTT,7,0,11.56,11.82,45.6,21/10/2017 6:25:26 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,400.00,405.00,129.48,5.00,6.44,44.04,-8.488,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,9.46,12.52,7.68,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,263,195,0.4,00.000000,00.000000,.TTTTTT,8,0,11.56,11.82,45.6,21/10/2017 6:25:26 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,355.00,360.00,405.00,410.00,142.05,16.15,-7.89,-57.63,-6.772,741.411,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.41,-10.34,-9.67,-7.70,-7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.95,263,195,0.4,00.000000,00.000000,.TTTTTT,9,0,11.56,11.82,45.6,21/10/2017 6:25:26 PM,0,0,0.0,0.00,0.0
